OBJECTID,Case Number,Crime Type,Crime Type Extension,Reported Date,Address,zip
1214337,2020-129022          ,BATTERY,BATTERY-SIMPLE,02/17/2020,2500 BLOCK BEARSS AV E,33613
1214483,2020-132050          ,DRUGS,DRUGS/NARCOTICS,02/18/2020,13700 BLOCK 19TH ST N,33613
1214540,2020-131657          ,FRAUD,FRAUD-SWINDLE,02/18/2020,15300 BLOCK NEBRASKA AV N,33613
1214588,2020-130678          ,TRAFFIC,Property Damage,02/18/2020,FLETCHER AV E  /  USF LAUREL DR,33613
1214594,2020-131015          ,TRAFFIC,Property Damage,02/18/2020,BRUCE B DOWNS BL  /  COVE BEND DR,33613
1214598,2020-132248          ,TRAFFIC,Non Incapacitating Injury,02/18/2020,FLETCHER AV E  /  USF MAGNOLIA DR,33613
1214690,2020-134608          ,BATTERY,BATTERY-SIMPLE,02/19/2020,14000 BLOCK NEPHI PL,33613
1214713,2020-133585          ,BURGLARY,BURGLARY RESIDENCE / NO FORCE,02/19/2020,14200 BLOCK 19TH ST N,33613
1214720,2020-133241          ,BURGLARY,CURTILAGE WITH THEFT,02/19/2020,1000 BLOCK BRIARWOOD AV,33613
1214722,2020-134014          ,BATTERY,BATTERY-SIMPLE,02/19/2020,14200 BLOCK 12TH ST N,33613
1214772,2020-134252          ,TRAFFIC,Property Damage,02/19/2020,BEARSS AV E  /  SEAFORD CR,33613
1214773,2020-134964          ,TRAFFIC,Property Damage,02/19/2020,BRUCE B DOWNS BL  /  COVE BEND DR,33613
1214811,2020-133906          ,BATTERY,BATTERY-SIMPLE,02/19/2020,2600 BLOCK BANYAN CT,33613
1214820,2020-135115          ,THEFT,SHOPLIFTING,02/19/2020,13600 BLOCK UNIVERSITY PZ,33613
1214825,2020-133433          ,THEFT,THEFT VEHICLE & OTHER MOBILE,02/19/2020,13800 BLOCK SANDY HILL LP,33613
1214837,2020-132694          ,ROBBERY,PERSON - ROBBERY,02/19/2020,14300 BLOCK 22ND ST N,33613
1214852,2020-135260          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,02/19/2020,2200 BLOCK 138TH AV E,33613
1214856,2020-135169          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,02/19/2020,1800 BLOCK 139TH AV E,33613
1214923,2020-135915          ,THEFT,THEFT VEHICLE & OTHER MOBILE,02/20/2020,3800 BLOCK ELM LEAF,33613
1214960,2020-136605          ,THEFT,THEFT MOTOR VEHICLE PARTS,02/20/2020,1400 BLOCK 137TH AV E,33613
1214963,2020-136323          ,THEFT,THEFT OF BICYCLE,02/20/2020,14400 BLOCK 18TH ST N,33613
1214998,2020-136457          ,THEFT,SHOPLIFTING,02/20/2020,15300 BLOCK NEBRASKA AV N,33613
1215005,2020-137178          ,DRUGS,DRUGS/NARCOTICS,02/20/2020,140TH AV E  /  12TH ST N,33613
1215027,2020-137252          ,TRAFFIC,Non Incapacitating Injury,02/20/2020,BEARSS AV W  /  HARDY DR W,33613
1215052,2020-136805          ,TRAFFIC,Property Damage,02/20/2020,BEARSS AV E  /  LIVINGSTON AV,33559
1215055,2020-137923          ,TRAFFIC,Property Damage,02/20/2020,FLETCHER AV E  /  USF MAGNOLIA DR,33613
1215189,2020-139708          ,TRAFFIC,Property Damage,02/21/2020,BEARSS AV E  /  30TH ST N,33613
1215190,2020-139976          ,TRAFFIC,Property Damage,02/21/2020,BRUCE B DOWNS BL  /  138TH AV E,33613
1215218,2020-140209          ,TRAFFIC,Property Damage,02/21/2020,BEARSS AV E  /  BRUCE B DOWNS BL,33613
1215306,2020-141320          ,DUI,DUI (DRIVING UNDER INFLUENCE),02/22/2020,NEBRASKA AV N  /  BEARSS AV E,33549
1215336,2020-141919          ,FRAUD,FRAUD-SWINDLE,02/22/2020,15300 BLOCK NEBRASKA AV N,33613
1215362,2020-141460          ,BURGLARY,BURGLARY WITH ASSAULT/BATTERY,02/22/2020,13800 BLOCK KAPOK CT,33613
1215429,2020-141994          ,TRAFFIC,Incapacitating,02/22/2020,42ND ST N  /  BRUCE B DOWNS BL,33613
1215495,2020-145275          ,ROBBERY,PERSON - ROBBERY,02/23/2020,1200 BLOCK SAND LAKE CR,33613
1215522,2020-143817          ,FRAUD,FRAUD-SWINDLE,02/23/2020,1500 BLOCK 142ND AV E,33613
1215536,2020-143886          ,TRAFFIC,Non Incapacitating Injury,02/23/2020,22ND ST N  /  CEDAR TRACE CR,33613
1215551,2020-144806          ,TRAFFIC,Non Incapacitating Injury,02/23/2020,FLETCHER AV E  /  42ND ST N,33613
1215598,2020-145094          ,THEFT,SHOPLIFTING,02/23/2020,13600 BLOCK UNIVERSITY PZ,33613
1215605,2020-145582          ,BATTERY,BATTERY-SIMPLE,02/23/2020,14900 BLOCK FLORIDA AV N,33613
1215613,2020-144395          ,BATTERY,BATTERY-SIMPLE,02/23/2020,3600 BLOCK PALM CROSSING DR,33613
1215664,2020-146152          ,THEFT,THEFT OF BICYCLE,02/24/2020,1200 BLOCK SAND LAKE CR,33613
1215669,2020-147919          ,DRUGS,DRUG TRAFFICKING/DELIVERY,02/24/2020,400 BLOCK BEARSS AV E,33613
1215709,2020-146061          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,02/24/2020,2700 BLOCK BEARSS AV E,33613
1215720,2020-147267          ,ROBBERY,PERSON - ROBBERY,02/24/2020,14900 BLOCK FLORIDA AV N,33613
1215739,2020-146418          ,FRAUD,FRAUD-OTHER,02/24/2020,13700 BLOCK 19TH ST N,33613
1215791,2020-147232          ,THEFT,SHOPLIFTING,02/24/2020,15300 BLOCK NEBRASKA AV N,33613
1215806,2020-147759          ,TRAFFIC,Property Damage,02/24/2020,SKIPPER RD  /  BRUCE B DOWNS BL,33613
1215838,2020-148246          ,TRAFFIC,Property Damage,02/24/2020,FLETCHER AV E  /  42ND ST N,33613
1215851,2019-912965          ,TRAFFIC,Non Incapacitating Injury,02/24/2020,BEARSS AV W / HAVEN BN,33613
1215853,2018-714587          ,TRAFFIC,Incapacitating,02/24/2020,BEARSS AV E  /  BRUCE B DOWNS BL,33613
1215865,2020-146150          ,BURGLARY,THEFT FROM A VEHICLE,02/24/2020,2900 BLOCK LAKESIDE COMMONS DR,33613
1215883,2020-146764          ,BATTERY,BATTERY-SIMPLE,02/24/2020,18TH ST N  /  143RD AV E,33613
1215930,2020-150723          ,BURGLARY,BURGLARY RESIDENCE / FORCED,02/25/2020,2200 BLOCK SPRING GLADE CR N,33613
1215947,2020-151272          ,FRAUD,FRAUD-SWINDLE,02/25/2020,15300 BLOCK NEBRASKA AV N,33613
1215953,2020-150689          ,THEFT,SHOPLIFTING,02/25/2020,15300 BLOCK NEBRASKA AV N,33613
1216013,2020-150800          ,TRAFFIC,Property Damage,02/25/2020,BOULEVARD N  /  BEARSS AV W,33613
1216014,2020-150912          ,TRAFFIC,Non Incapacitating Injury,02/25/2020,CENTRAL AV N  /  CELESTIAL OAKS DR,33613
1216107,2020-1500253         ,FRAUD,FRAUD-SWINDLE,02/25/2020,15300 BLOCK NEBRASKA AV N,33613
1216112,2020-149546          ,FRAUD,FRAUD-OTHER,02/25/2020,4300 BLOCK SHIRE CT,33613
1216137,2020-151011          ,FRAUD,FRAUD-OTHER,02/25/2020,15300 BLOCK NEBRASKA AV N,33613
1216164,2020-152745          ,MISCHIEF,CRIMINAL MISCHIEF FELONY,02/26/2020,13800 BLOCK AZALEA CR,33613
1216189,2020-153362          ,THEFT,SHOPLIFTING,02/26/2020,15300 BLOCK NEBRASKA AV N,33613
1216203,2020-152730          ,FRAUD,FRAUD-CREDIT CARD,02/26/2020,1500 BLOCK 140TH AV E,33613
1216297,2020-154208          ,BATTERY,BATTERY-SIMPLE,02/26/2020,3900 BLOCK ROCKY CR,33613
1216339,2020-153760          ,TRAFFIC,Non Incapacitating Injury,02/26/2020,22ND ST N  /  136TH AV E,33613
1216399,2020-152427          ,FRAUD,FRAUD-OTHER,02/26/2020,16600 BLOCK VILLALENDA DE AVILA,33613
1216411,2020-153896          ,FRAUD,FRAUD-SWINDLE,02/26/2020,15300 BLOCK NEBRASKA AV N,33613
1216434,2020-155564          ,FRAUD,FRAUD-CREDIT CARD,02/27/2020,14500 BLOCK NEBRASKA AV N,33613
1216480,2020-156055          ,THEFT,PETIT THEFT - ALL OTHER,02/27/2020,14700 BLOCK NEBRASKA AV N,33613
1216505,2020-156333          ,ASSAULT,AGGRAVATED ASSAULT,02/27/2020,14200 BLOCK BRUCE B DOWNS BL,33613
1216509,2020-156570          ,BATTERY,BATTERY-SIMPLE,02/27/2020,2100 BLOCK 142ND AV E,33613
1216511,2020-1500251         ,THEFT,SHOPLIFTING,02/27/2020,15300 BLOCK NEBRASKA AV N,33613
1216529,2020-155138          ,TRAFFIC,Property Damage,02/27/2020,BEARSS AV W  /  CRISIS CENTER PZ,33613
1216582,2020-154959          ,THEFT,SHOPLIFTING,02/27/2020,15300 BLOCK NEBRASKA AV N,33613
1216598,2020-156940          ,BATTERY,BATTERY-SIMPLE,02/27/2020,1200 BLOCK SKIPPER RD,33613
1216599,2020-156928          ,BATTERY,BATTERY-SIMPLE,02/27/2020,13900 BLOCK 15TH ST N,33613
1216692,2020-157918          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,02/28/2020,14200 BLOCK 42ND ST N,33613
1216774,2020-158962          ,TRAFFIC,Non Incapacitating Injury,02/28/2020,BRUCE B DOWNS BL  /  43RD ST N,33613
1216794,2020-159281          ,TRAFFIC,Non Incapacitating Injury,02/28/2020,BEARSS AV E  /  22ND ST N,33613
1216804,2020-159349          ,TRAFFIC,Property Damage,02/28/2020,FLETCHER AV E  /  42ND ST N,33613
1216805,2020-157867          ,TRAFFIC,Property Damage,02/28/2020,FLETCHER AV E  /  46TH ST N,33613
1216806,2020-158600          ,TRAFFIC,Property Damage,02/28/2020,SKIPPER RD  /  NEBRASKA AV N,33613
1216817,2020-158936          ,TRAFFIC,Property Damage,02/28/2020,13700 BLOCK NEBRASKA AV N,33613
1216828,2020-158969          ,TRAFFIC,Property Damage,02/28/2020,FLETCHER AV E  /  42ND ST N,33613
1216837,2020-157522          ,FRAUD,FRAUD-OTHER,02/28/2020,14200 BLOCK SHILOH WOODS CT,33613
1216866,2020-157982          ,FRAUD,FRAUD-CREDIT CARD,02/28/2020,16000 BLOCK LAKESHORE VILLA DR,33613
1216901,2020-161549          ,BATTERY,BATTERY-AGGRAVATED,02/29/2020,14000 BLOCK NEBRASKA AV N,33613
1216902,2020-161549          ,ARSON,ARSON,02/29/2020,14000 BLOCK NEBRASKA AV N,33613
1216904,2020-159610          ,BATTERY,BATTERY-AGGRAVATED,02/29/2020,14300 BLOCK LUCERNE DR,33613
1216966,2020-160320          ,TRAFFIC,Non Incapacitating Injury,02/29/2020,22ND ST N  /  HENSEL LN,33613
1217002,2020-161114          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,02/29/2020,800 BLOCK WALKER DR,33613
1217037,2020-162707          ,BURGLARY,THEFT FROM A VEHICLE,03/01/2020,3000 BLOCK GATES DR,33613
1217081,2020-162530          ,BATTERY,BATTERY-SIMPLE,03/01/2020,1200 BLOCK FLORESILLA DE AVILA,33613
1217125,2020-162163          ,THEFT,THEFT VEHICLE & OTHER MOBILE,03/01/2020,1800 BLOCK 139TH AV E,33613
1217193,2020-164686          ,FRAUD,FRAUD-OTHER,03/02/2020,13600 BLOCK AVALON HEIGHTS BL,33613
1217229,2020-165993          ,THEFT,THEFT MOTOR VEHICLE PARTS,03/02/2020,14500 BLOCK NEBRASKA AV N,33613
1217254,2020-165531          ,THEFT,SHOPLIFTING,03/02/2020,13600 BLOCK UNIVERSITY PZ,33613
1217255,2020-165531          ,DRUGS,DRUGS/NARCOTICS,03/02/2020,13600 BLOCK UNIVERSITY PZ,33613
1217256,2020-165531          ,DRUGS,DRUG PARAPHERNALIA,03/02/2020,13600 BLOCK UNIVERSITY PZ,33613
1217276,2020-165524          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,03/02/2020,3400 BLOCK JEFFERSON COMMONS DR,33613
1217280,2020-166005          ,BURGLARY,BURGLARY RESIDENCE / FORCED,03/02/2020,200 BLOCK SUNSET CR,33613
1217298,2020-166060          ,TRAFFIC,Property Damage,03/02/2020,BRUCE B DOWNS BL  /  GATES DR,33613
1217372,2020-165816          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,03/02/2020,3600 BLOCK JEFFERSON COMMONS DR,33613
1217409,2020-165741          ,BURGLARY,THEFT FROM A VEHICLE,03/02/2020,3500 BLOCK JEFFERSON COMMONS DR,33613
1217414,2020-164220          ,BATTERY,BATTERY-SIMPLE,03/02/2020,1500 BLOCK 143RD AV E,33613
1217451,2020-168162          ,BATTERY,BATTERY-SIMPLE,03/03/2020,1500 BLOCK 138TH AV E,33613
1217456,2020-168111          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,03/03/2020,14500 BLOCK UNIVERSITY POINT PL,33613
1217496,2020-166958          ,DRUGS,DRUG PARAPHERNALIA,03/03/2020,137TH AV E  /  19TH ST N,33613
1217515,2020-1500297         ,FRAUD,FRAUD-IMPERSONATION,03/03/2020,16500 BLOCK MILLAN DE AVILA,33613
1217528,2020-166742          ,DRUGS,DRUG PARAPHERNALIA,03/03/2020,14300 BLOCK LUCERNE DR,33613
1217545,2020-168187          ,THEFT,THEFT FROM A BUILDING,03/03/2020,13800 BLOCK KAPOK CT,33613
1217563,2020-168399          ,THEFT,THEFT OF BICYCLE,03/03/2020,4000 BLOCK ASHFORD GREEN PL,33613
1217602,2020-169129          ,TRAFFIC,Non Incapacitating Injury,03/03/2020,BRUCE B DOWNS BL  /  BEARSS AV E,33613
1217604,2020-169511          ,TRAFFIC,Non Incapacitating Injury,03/03/2020,BRUCE B DOWNS BL  /  SKIPPER RD,33613
1217620,2020-167247          ,TRAFFIC,Property Damage,03/03/2020,BEARSS AV E  /  SOMERSET PARK DR,33613
1217629,2020-168622          ,TRAFFIC,Non Incapacitating Injury,03/03/2020,BRUCE B DOWNS BL  /  BEARSS AV E,33613
1217633,2020-168553          ,TRAFFIC,Property Damage,03/03/2020,BRUCE B DOWNS BL  /  GRAND PAVILION DR,33613
1217645,2020-169093          ,TRAFFIC,Property Damage,03/03/2020,BRUCE B DOWNS BL  /  BEARSS AV E,33613
1217659,2020-168690          ,FRAUD,FRAUD-OTHER,03/03/2020,15300 BLOCK NEBRASKA AV N,33613
1217706,2020-170962          ,FRAUD,FRAUD-OTHER,03/04/2020,1900 BLOCK LITTLE CV,33613
1217709,2020-171035          ,BATTERY,BATTERY-SIMPLE,03/04/2020,3600 BLOCK JEFFERSON COMMONS DR,33613
1217753,2020-169717          ,BATTERY,BATTERY-SIMPLE,03/04/2020,14400 BLOCK HENSEL LN,33613
